,title,rating,price,link
82,"APPLE iPhone 13 Pro (Silver, 256 GB)",4.7605 Ratings & 57 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-silver-256-gb/p/itm444ac6bba8405?pid=MOBG6VF52JBSFUK8&lid=LSTMOBG6VF52JBSFUK8IRSLS2&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBG6VF52JBSFUK8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
83,"APPLE iPhone 13 Pro (Silver, 1 TB)",4.7605 Ratings & 57 Reviews,"₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-silver-1-tb/p/itm14c527352e711?pid=MOBG6VF5ADR3Y9VY&lid=LSTMOBG6VF5ADR3Y9VYTESQCS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBG6VF5ADR3Y9VY.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
84,"APPLE iPhone 13 Pro (Alpine Green, 128 GB)",4.7605 Ratings & 57 Reviews,"₹1,19,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-128-gb/p/itme0fb6eeb46a42?pid=MOBGC9VGERMGXNZW&lid=LSTMOBGC9VGERMGXNZWNMLAEY&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBGC9VGERMGXNZW.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
85,"APPLE iPhone 12 Mini (Red, 256 GB)","4.596,794 Ratings & 7,898 Reviews","₹69,900",https://www.flipkart.com/apple-iphone-12-mini-red-256-gb/p/itm1c7414c410905?pid=MOBFWBYZZQFU4C6H&lid=LSTMOBFWBYZZQFU4C6HF4BTVN&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBFWBYZZQFU4C6H.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
86,"Apple iPhone SE (Black, 256 GB) (Includes EarPods, Power Adapter)","4.51,48,912 Ratings & 11,735 Reviews","₹45,099",https://www.flipkart.com/apple-iphone-se-black-256-gb-includes-earpods-power-adapter/p/itm904337fdd4d7f?pid=MOBFRFXHKRKWJQUS&lid=LSTMOBFRFXHKRKWJQUSKVPYRP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBFRFXHKRKWJQUS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
87,"APPLE iPhone 13 Pro (Gold, 1 TB)",4.7605 Ratings & 57 Reviews,"₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-gold-1-tb/p/itma05d38ac5876d?pid=MOBG6VF5KBAU8ACF&lid=LSTMOBG6VF5KBAU8ACFMLTQXT&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBG6VF5KBAU8ACF.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
88,"APPLE iPhone 13 Pro Max (Alpine Green, 512 GB)",4.7932 Ratings & 99 Reviews,"₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-512-gb/p/itme5529c8267abe?pid=MOBGC9VGHZAHZH6H&lid=LSTMOBGC9VGHZAHZH6HCLMPD7&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBGC9VGHZAHZH6H.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
89,"APPLE iPhone 12 Pro (Pacific Blue, 128 GB)","4.61,074 Ratings & 72 Reviews","₹1,09,900",https://www.flipkart.com/apple-iphone-12-pro-pacific-blue-128-gb/p/itm97c833296c221?pid=MOBFWBYZXYSCEEEH&lid=LSTMOBFWBYZXYSCEEEHKCYPSL&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBFWBYZXYSCEEEH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
90,"APPLE iPhone 12 Mini (Black, 256 GB)","4.596,794 Ratings & 7,898 Reviews","₹69,900",https://www.flipkart.com/apple-iphone-12-mini-black-256-gb/p/itmdd8bad2be7933?pid=MOBFWBYZXYYGEUXK&lid=LSTMOBFWBYZXYYGEUXKY0YI9M&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBFWBYZXYYGEUXK.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
91,"APPLE iPhone 13 mini (Green, 512 GB)",4.6666 Ratings & 59 Reviews,"₹94,900",https://www.flipkart.com/apple-iphone-13-mini-green-512-gb/p/itm41135d7d42fd7?pid=MOBGC9VGDNZAWJY4&lid=LSTMOBGC9VGDNZAWJY4P6XUAD&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBGC9VGDNZAWJY4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
92,"APPLE iPhone 13 (Midnight, 512 GB)","4.63,884 Ratings & 409 Reviews","₹1,09,900",https://www.flipkart.com/apple-iphone-13-midnight-512-gb/p/itm7d60d2e9ffd7c?pid=MOBG6VF5GXHZMYMH&lid=LSTMOBG6VF5GXHZMYMHGLDU9H&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBG6VF5GXHZMYMH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
93,"APPLE iPhone SE (White, 256 GB)","4.51,48,912 Ratings & 11,735 Reviews","₹45,099",https://www.flipkart.com/apple-iphone-se-white-256-gb/p/itm2c27a5c412508?pid=MOBFWQ6BTYMFH3DT&lid=LSTMOBFWQ6BTYMFH3DTE3OGIU&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBFWQ6BTYMFH3DT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
94,"APPLE iPhone 13 Pro (Alpine Green, 512 GB)",4.7605 Ratings & 57 Reviews,"₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-512-gb/p/itma7d23735b0adc?pid=MOBGC9VG6VG3TZMT&lid=LSTMOBGC9VG6VG3TZMT8TP7HU&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBGC9VG6VG3TZMT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
95,"APPLE iPhone 13 Mini ((PRODUCT)RED, 256 GB)",4.6666 Ratings & 59 Reviews,"₹74,900",https://www.flipkart.com/apple-iphone-13-mini-product-red-256-gb/p/itmb12f1bb4a3755?pid=MOBG6VF5AEZNGBHS&lid=LSTMOBG6VF5AEZNGBHSXXXL1F&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=Search&iid=81aa0269-d52a-483e-b260-6de750f6b80b.MOBG6VF5AEZNGBHS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
96,"APPLE iPhone 13 Mini (Starlight, 256 GB)",4.6666 Ratings & 59 Reviews,"₹78,900",https://www.flipkart.com/apple-iphone-13-mini-starlight-256-gb/p/itm4da13ee1ce622?pid=MOBG6VF5HZFFJC8U&lid=LSTMOBG6VF5HZFFJC8USQS4XA&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5HZFFJC8U.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
97,"APPLE iPhone 13 Mini (Starlight, 512 GB)",4.6666 Ratings & 59 Reviews,"₹94,900",https://www.flipkart.com/apple-iphone-13-mini-starlight-512-gb/p/itmee079194cf27b?pid=MOBG6VF5FF29YZ74&lid=LSTMOBG6VF5FF29YZ74OLGUTL&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5FF29YZ74.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
98,"APPLE iPhone 12 Pro (Silver, 512 GB)","4.61,074 Ratings & 72 Reviews","₹1,39,900",https://www.flipkart.com/apple-iphone-12-pro-silver-512-gb/p/itm0ccf9fc219a71?pid=MOBFWBYZ5UY6ZBVA&lid=LSTMOBFWBYZ5UY6ZBVASXARTV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZ5UY6ZBVA.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
99,"APPLE iPhone 13 ((PRODUCT)RED, 512 GB)","4.63,884 Ratings & 409 Reviews","₹1,04,900",https://www.flipkart.com/apple-iphone-13-product-red-512-gb/p/itmf3f96f20817ae?pid=MOBG6VF56S584SAP&lid=LSTMOBG6VF56S584SAPLOTFAD&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF56S584SAP.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
100,"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)","4.71,092 Ratings & 100 Reviews","₹1,17,100",https://www.flipkart.com/apple-iphone-11-pro-max-space-grey-64-gb/p/itme0101031155f8?pid=MOBFKCTSKDMKCGQS&lid=LSTMOBFKCTSKDMKCGQSD5DKJQ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFKCTSKDMKCGQS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
101,"APPLE iPhone SE (3rd Gen) (Product (Red), 256 GB)",4.5148 Ratings & 25 Reviews,"₹58,900",https://www.flipkart.com/apple-iphone-se-3rd-gen-product-red-256-gb/p/itmdc6c02e6a438e?pid=MOBGC9K3MQHH6VX9&lid=LSTMOBGC9K3MQHH6VX92OA8HM&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBGC9K3MQHH6VX9.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
102,"APPLE iPhone 13 Pro Max (Gold, 1 TB)",4.7932 Ratings & 99 Reviews,"₹1,79,900",https://www.flipkart.com/apple-iphone-13-pro-max-gold-1-tb/p/itmdbbad9da2b178?pid=MOBG6VF5GHTNXG9K&lid=LSTMOBG6VF5GHTNXG9KRXWPBP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5GHTNXG9K.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
103,"APPLE iPhone 12 Pro (Silver, 128 GB)","4.61,074 Ratings & 72 Reviews","₹1,09,900",https://www.flipkart.com/apple-iphone-12-pro-silver-128-gb/p/itmaebc8a0edc292?pid=MOBFWBYZSGN526X4&lid=LSTMOBFWBYZSGN526X4GZSMOP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZSGN526X4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
104,"APPLE iPhone 13 Mini ((PRODUCT)RED, 512 GB)",4.6666 Ratings & 59 Reviews,"₹94,900",https://www.flipkart.com/apple-iphone-13-mini-product-red-512-gb/p/itm585815ebac94c?pid=MOBG6VF556QXTVKD&lid=LSTMOBG6VF556QXTVKDLCDFCZ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF556QXTVKD.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
105,"APPLE iPhone 12 Mini (White, 256 GB)","4.596,794 Ratings & 7,898 Reviews","₹69,900",https://www.flipkart.com/apple-iphone-12-mini-white-256-gb/p/itm8d17133414e05?pid=MOBFWBYZZWHGNYXK&lid=LSTMOBFWBYZZWHGNYXKJH5ZTO&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZZWHGNYXK.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
106,"APPLE iPhone 11 Pro Max (Silver, 64 GB)","4.71,092 Ratings & 100 Reviews","₹1,17,100",https://www.flipkart.com/apple-iphone-11-pro-max-silver-64-gb/p/itm9cd54210a8047?pid=MOBFKCTSTETGYFKZ&lid=LSTMOBFKCTSTETGYFKZZHWDT6&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFKCTSTETGYFKZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
107,"APPLE iPhone 8 Plus (Silver, 64 GB)","4.63,440 Ratings & 355 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-8-plus-silver-64-gb/p/itmexrgv7yfjbryy?pid=MOBEXRGVQGYYP8FV&lid=LSTMOBEXRGVQGYYP8FVDQUZL8&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBEXRGVQGYYP8FV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
108,"APPLE iPhone 12 Pro (Silver, 256 GB)","4.61,074 Ratings & 72 Reviews","₹1,19,900",https://www.flipkart.com/apple-iphone-12-pro-silver-256-gb/p/itm41ac927e82906?pid=MOBFWBYZMZTJZTWK&lid=LSTMOBFWBYZMZTJZTWKBQOZHJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZMZTJZTWK.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
109,"APPLE iPhone 12 Pro Max (Pacific Blue, 256 GB)","4.61,223 Ratings & 98 Reviews","₹1,29,900",https://www.flipkart.com/apple-iphone-12-pro-max-pacific-blue-256-gb/p/itm3a0860c94250e?pid=MOBFWBYZ8STJXCVT&lid=LSTMOBFWBYZ8STJXCVT96XFLS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZ8STJXCVT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
110,"APPLE iPhone 13 Pro (Sierra Blue, 1 TB)",4.7605 Ratings & 57 Reviews,"₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-1-tb/p/itm777e2efa08500?pid=MOBG6VF5GNRGPUAU&lid=LSTMOBG6VF5GNRGPUAUY4FSU3&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5GNRGPUAU.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
111,"APPLE iPhone XR (White, 64 GB)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-white-64-gb/p/itm7cec68b01587b?pid=MOBFWQ6BZHEXTZHV&lid=LSTMOBFWQ6BZHEXTZHVUSG0TP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWQ6BZHEXTZHV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
112,"APPLE iPhone 12 Pro Max (Silver, 128 GB)","4.61,223 Ratings & 98 Reviews","₹1,19,900",https://www.flipkart.com/apple-iphone-12-pro-max-silver-128-gb/p/itm5a51ba742a17e?pid=MOBFWBYZNSNVGGZC&lid=LSTMOBFWBYZNSNVGGZCES55AV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZNSNVGGZC.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
113,"APPLE iPhone 12 Mini (Purple, 256 GB)","4.596,794 Ratings & 7,898 Reviews","₹69,900",https://www.flipkart.com/apple-iphone-12-mini-purple-256-gb/p/itm3d825d9ed56e1?pid=MOBG2EPZBPRTG48Z&lid=LSTMOBG2EPZBPRTG48ZPNKNXM&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG2EPZBPRTG48Z.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
114,"APPLE iPhone 13 Pro (Silver, 512 GB)",4.7605 Ratings & 57 Reviews,"₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-silver-512-gb/p/itme09b3387ed093?pid=MOBG6VF5GGMMBMG4&lid=LSTMOBG6VF5GGMMBMG46NCJDA&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5GGMMBMG4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
115,"APPLE iPhone 11 Pro (Midnight Green, 64 GB)","4.68,572 Ratings & 624 Reviews","₹79,999",https://www.flipkart.com/apple-iphone-11-pro-midnight-green-64-gb/p/itm471de0d2e8474?pid=MOBFKCTSN3TG3RFJ&lid=LSTMOBFKCTSN3TG3RFJWPVPDJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFKCTSN3TG3RFJ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
116,"APPLE iPhone 6s (Space Grey, 32 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,900",https://www.flipkart.com/apple-iphone-6s-space-grey-32-gb/p/itmen2yyjfzpspyg?pid=MOBEN2YYKU9386TQ&lid=LSTMOBEN2YYKU9386TQWSMNJQ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBEN2YYKU9386TQ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
117,"APPLE iPhone 12 Mini (Blue, 64 GB)","4.596,794 Ratings & 7,898 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-12-mini-blue-64-gb/p/itm2883104474448?pid=MOBFWBYZC6UYGR2R&lid=LSTMOBFWBYZC6UYGR2RSLTAQT&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZC6UYGR2R.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
118,"APPLE iPhone 12 Mini (White, 64 GB)","4.596,794 Ratings & 7,898 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-12-mini-white-64-gb/p/itmf3b16d1640898?pid=MOBFWBYZBH4CEC4C&lid=LSTMOBFWBYZBH4CEC4CP4SG6T&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBFWBYZBH4CEC4C.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
119,"APPLE iPhone 13 (Midnight, 128 GB)","4.63,884 Ratings & 409 Reviews","₹74,900",https://www.flipkart.com/apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&fm=Search&iid=31b8732a-d607-463f-b813-e0ac3edcdec3.MOBG6VF5Q82T3XRS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
120,"APPLE iPhone SE (Black, 64 GB)","4.51,48,912 Ratings & 11,735 Reviews","₹30,499",https://www.flipkart.com/apple-iphone-se-black-64-gb/p/itm4d3d5718a5c95?pid=MOBFWQ6BR3MK7AUG&lid=LSTMOBFWQ6BR3MK7AUGJYUPHW&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BR3MK7AUG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
121,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)","4.63,884 Ratings & 409 Reviews","₹74,900",https://www.flipkart.com/apple-iphone-13-product-red-128-gb/p/itm99b5658d148b0?pid=MOBG6VF59ZFEPEBX&lid=LSTMOBG6VF59ZFEPEBXLWTMMU&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_98&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG6VF59ZFEPEBX.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
122,"APPLE iPhone 12 (Blue, 128 GB)","4.61,68,390 Ratings & 11,581 Reviews","₹65,099",https://www.flipkart.com/apple-iphone-12-blue-128-gb/p/itm02853ae92e90a?pid=MOBFWBYZKPTZF9VG&lid=LSTMOBFWBYZKPTZF9VGIFSM7T&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_99&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWBYZKPTZF9VG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
123,"APPLE iPhone 12 (Green, 128 GB)","4.61,68,390 Ratings & 11,581 Reviews","₹64,999",https://www.flipkart.com/apple-iphone-12-green-128-gb/p/itm4e0a120f7d9c4?pid=MOBFWBYZQXUEHF48&lid=LSTMOBFWBYZQXUEHF481T4EBB&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_100&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWBYZQXUEHF48.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
124,"APPLE iPhone 12 Mini (Green, 64 GB)","4.596,794 Ratings & 7,898 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-12-mini-green-64-gb/p/itm7759d892f72bd?pid=MOBFWBYZYEJYVBXG&lid=LSTMOBFWBYZYEJYVBXG7TAJUL&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWBYZYEJYVBXG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
125,"APPLE iPhone 11 (Green, 64 GB)","4.678,690 Ratings & 5,936 Reviews","₹47,990",https://www.flipkart.com/apple-iphone-11-green-64-gb/p/itm386a85013a3d1?pid=MOBFWQ6BHPMG29QM&lid=LSTMOBFWQ6BHPMG29QMSPPOYD&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BHPMG29QM.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
126,"Apple iPhone 11 (White, 64 GB) (Includes EarPods, Power Adapter)","4.678,690 Ratings & 5,936 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-11-white-64-gb-includes-earpods-power-adapter/p/itm2644c3764fc54?pid=MOBFKCTSHAWGGFHM&lid=LSTMOBFKCTSHAWGGFHMCPQSMX&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_103&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFKCTSHAWGGFHM.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
